cod;rubro;eq1;eq2;marca;modelo;detalle;descripcion;venta;costo;fecha
189;BIELETA;JF406;700067;FIAT;Palio;Weekend Serie III;Bieleta delantera derecha;$ 3.375,00;$ 2.500,00;3/5/2023
190;BIELETA;JF408;700087;FIAT;Palio;Año 12/…;Bieleta delantera derecha;$ 3.255,00;$ 2.410,00;3/5/2023
191;BIELETA;JF407;700066;FIAT;Palio;Weekend Serie III;Bieleta delantera izquierda;$ 3.375,00;$ 2.500,00;3/5/2023
192;BIELETA;JF405;700025;FIAT;Punto;;Bieleta delantera derecha;$ 3.335,00;$ 2.470,00;3/5/2023
193;BIELETA;JF405;700025;FIAT;Stilo;Año 01/…;Bieleta delantera derecha;$ 3.335,00;$ 2.470,00;3/5/2023
194;BIELETA;JF406;700067;FIAT;Strada;;Bieleta delantera derecha;$ 3.375,00;$ 2.500,00;3/5/2023
195;BIELETA;JF407;700066;FIAT;Strada;;Bieleta delantera izquierda;$ 3.375,00;$ 2.500,00;3/5/2023
196;BIELETA;JF403;700007;FIAT;Super Europa;;Bieleta delantera;$ 1.485,00;$ 1.100,00;10/4/2023
197;BIELETA;JF408;700087;FIAT;Uno;Novo;Bieleta delantera derecha;$ 3.255,00;$ 2.410,00;3/5/2023
198;BIELETA;JF217;700049;FORD;Ecosport;;Bieleta delantera;$ 3.215,00;$ 2.380,00;3/5/2023
199;BIELETA;JF219;700082;FORD;EcoSport;Año 12/…;Bieleta delantera;$ 3.240,00;$ 2.400,00;3/5/2023
200;BIELETA;JF218;700051;FORD;Ecosport;modelo 04/14;Bieleta trasera 4x4;$ 2.835,00;$ 2.100,00;3/5/2023
201;BIELETA;JF213;700045;FORD;Escort;;Bieleta delantera;$ 3.090,00;$ 2.290,00;3/5/2023
202;BIELETA;60448;;FORD;F100;;Bieleta trasera;$ 2.025,00;$ 1.500,00;10/4/2023
203;BIELETA;JF204;;FORD;F1000;;Bieleta delantera;$ 1.890,00;$ 1.400,00;10/4/2023
204;BIELETA;MAY625;700053;FORD;Falcon;;Bieleta delantera;$ 1.215,00;$ 900,00;5/4/2023
205;BIELETA;JF213;700045;FORD;Fiesta;;Bieleta delantera;$ 3.090,00;$ 2.290,00;3/5/2023
206;BIELETA;JF219;700082;FORD;Fiesta;Kinetic Desing;Bieleta delantera;$ 3.240,00;$ 2.400,00;3/5/2023
207;BIELETA;JF205;;FORD;Focus;;Bieleta trasera;$ 2.500,00;$ 1.850,00;5/4/2023
208;BIELETA;JF221;700068;FORD;Focus II;;Bieleta delantera;$ 3.265,00;$ 2.420,00;3/5/2023
209;BIELETA;JF210;;FORD;Galaxy;;Bieleta delantera;$ 1.890,00;$ 1.400,00;5/4/2023
210;BIELETA;JF213;700045;FORD;Ka;;Bieleta delantera;$ 3.090,00;$ 2.290,00;3/5/2023
211;BIELETA;JF205;;FORD;Ka;;Bieleta trasera;$ 2.500,00;$ 1.850,00;5/4/2023
212;BIELETA;JF221;700068;FORD;Kuga;Año 02/…;Bieleta delantera;$ 3.265,00;$ 2.420,00;3/5/2023
213;BIELETA;JF224;700015;FORD;Mondeo;Año 07/…;Bieleta delantera;$ 3.255,00;$ 2.410,00;3/5/2023
214;BIELETA;60449;;FORD;Mondeo;;Bieleta trasera;$ 1.485,00;$ 1.100,00;10/4/2023
215;BIELETA;JF213;700045;FORD;Orion;;Bieleta delantera;$ 3.090,00;$ 2.290,00;3/5/2023
216;BIELETA;JF207;;FORD;Ranger;Explorer - modelo viejo;Bieleta delantera;$ 1.690,00;$ 1.250,00;5/4/2023
217;BIELETA;JF209;;FORD;Ranger;modelo nuevo;Bieleta delantera;$ 1.675,00;$ 1.240,00;5/4/2023
218;BIELETA;JF223;700089;FORD;Ranger;modelo 2013;Bieleta delantera Derecha;$ 4.430,00;$ 3.280,00;3/5/2023
219;BIELETA;JF222;700088;FORD;Ranger;modelo 2013;Bieleta delantera Izquierda;$ 4.430,00;$ 3.280,00;3/5/2023
220;BIELETA;JF216;;FORD;Ranger;corta;Bieleta trasera corta;$ 2.565,00;$ 1.900,00;5/4/2023
221;BIELETA;JF212;;FORD;Ranger;larga;Bieleta trasera larga;$ 2.725,00;$ 2.020,00;5/4/2023
222;BIELETA;JF220;700057;FORD;Scape;modelo 2000;Bieleta delantera;$ 2.835,00;$ 2.100,00;3/5/2023
223;BIELETA;60436;700054;FORD;Taunus;;Bieleta delantera;$ 1.350,00;$ 1.000,00;5/4/2023
224;BIELETA;JP111;BIE 851;PEUGEOT;106;;Bieleta Delantero;$ 3.010,00;$ 2.230,00;26/4/2023
225;BIELETA;JP111;BIE 851;PEUGEOT;205;;Bieleta Delantero;$ 3.010,00;$ 2.230,00;26/4/2023
226;BIELETA;751C;700019;PEUGEOT;206;;Bieleta Delantera;$ 3.255,00;$ 2.410,00;3/5/2023
227;BIELETA;JF224;700015;PEUGEOT;306;;Bieleta Delantera;$ 3.255,00;$ 2.410,00;3/5/2023
228;BIELETA;JP123;700020;PEUGEOT;307;;Bieleta Delantera;$ 3.255,00;$ 2.410,00;3/5/2023
229;BIELETA;580C;700007;PEUGEOT;404;Año …/82;Bieleta Delantera;$ 1.485,00;$ 1.100,00;10/4/2023
230;BIELETA;591S;;PEUGEOT;405;original;Bieleta Delantera;$ 1.915,00;$ 1.420,00;5/4/2023
231;BIELETA;591C;JP 102;PEUGEOT;405;;Bieleta Delantera con buje silent block;$ 2.635,00;$ 1.950,00;3/5/2023
232;BIELETA;590C;;PEUGEOT;404;;Bieleta Delantera Derecha;$ 1.485,00;$ 1.100,00;5/4/2023
233;BIELETA;589C;;PEUGEOT;404;;Bieleta Delantera Izquierda;$ 1.485,00;$ 1.100,00;5/4/2023
234;BIELETA;587C;;PEUGEOT;405;;Bieleta Trasera;$ 1.485,00;$ 1.100,00;5/4/2023
235;BIELETA;JP110;BIE 851;PEUGEOT;406;modelo nuevo;Bieleta Delantero;$ 3.010,00;$ 2.230,00;26/4/2023
236;BIELETA;JP111;BIE 851;PEUGEOT;406;modelo viejo;Bieleta Delantero;$ 3.010,00;$ 2.230,00;26/4/2023
237;BIELETA;JP112;BIE 857;PEUGEOT;406;;Bieleta Trasera;$ 2.890,00;$ 2.140,00;26/4/2023
238;BIELETA;580C;700007;PEUGEOT;504;Año …/82;Bieleta Delantera;$ 1.485,00;$ 1.100,00;10/4/2023
239;BIELETA;581C;700008;PEUGEOT;504;Año …/82;Bieleta Delantera;$ 1.485,00;$ 1.100,00;5/4/2023
240;BIELETA;584C;700012;PEUGEOT;504;SRX;Bieleta delantera derecha;$ 1.960,00;$ 1.450,00;10/4/2023
241;BIELETA;590C;;PEUGEOT;504;;Bieleta Delantera Derecha;$ 1.485,00;$ 1.100,00;5/4/2023
242;BIELETA;583C;700011;PEUGEOT;504;SRX;Bieleta delantera izquierda;$ 1.960,00;$ 1.450,00;10/4/2023
243;BIELETA;589C;;PEUGEOT;504;;Bieleta Delantera Izquierda;$ 1.485,00;$ 1.100,00;5/4/2023
244;BIELETA;587C;;PEUGEOT;504;;Bieleta Trasera;$ 1.485,00;$ 1.100,00;5/4/2023
245;BIELETA;581C;700008;PEUGEOT;505;Año …/82;Bieleta Delantera;$ 1.485,00;$ 1.100,00;5/4/2023
246;BIELETA;584C;700012;PEUGEOT;505;pick up;Bieleta delantera derecha;$ 1.960,00;$ 1.450,00;10/4/2023
247;BIELETA;586C;700010;PEUGEOT;505;Año …/83;Bieleta delantera derecha;$ 1.960,00;$ 1.450,00;10/4/2023
248;BIELETA;583C;700011;PEUGEOT;505;pick up;Bieleta delantera izquierda;$ 1.960,00;$ 1.450,00;10/4/2023
249;BIELETA;585C;700009;PEUGEOT;505;Año …/83;Bieleta delantera izquierda;$ 1.960,00;$ 1.450,00;10/4/2023
250;BIELETA;582C;;PEUGEOT;505;turbo;Bieleta Trasera;$ 1.620,00;$ 1.200,00;10/4/2023
251;BIELETA;587C;;PEUGEOT;505;;Bieleta Trasera;$ 1.485,00;$ 1.100,00;5/4/2023
252;BIELETA;588C;;PEUGEOT;505;SRI;Bieleta Trasera;$ 1.850,00;$ 1.370,00;5/4/2023
253;BIELETA;JP113;BIE 860;PEUGEOT;605;;Bieleta Delantera;$ 2.860,00;$ 2.120,00;26/4/2023
254;BIELETA;JF402;;PEUGEOT;Boxer;;Bieleta Delantera;$ 4.185,00;$ 3.100,00;5/4/2023
255;BIELETA;JF224;700015;PEUGEOT;Partner;;Bieleta Delantera;$ 3.255,00;$ 2.410,00;3/5/2023
256;BIELETA;60146;700046;RENAULT;Clio;;Bieleta Delantera;$ 880,00;$ 650,00;10/4/2023
257;BIELETA;60146;700046;RENAULT;Clio II;;Bieleta Delantera;$ 880,00;$ 650,00;10/4/2023
258;BIELETA;JD500;;RENAULT;Dacia;;Bieleta Delantera;$ 1.755,00;$ 1.300,00;5/4/2023
259;BIELETA;JR026;700085;RENAULT;Duster;Año 11/…;Bieleta delantera izquierda;$ 3.335,00;$ 2.470,00;3/5/2023
260;BIELETA;JR025;700083;RENAULT;Fluence;Año 10/…;Bieleta delantera izquierda;$ 3.335,00;$ 2.470,00;3/5/2023
261;BIELETA;60146;700046;RENAULT;Kangoo;;Bieleta Delantera;$ 880,00;$ 650,00;10/4/2023
262;BIELETA;JR020;700028;RENAULT;Laguna;Año 94/02;Bieleta delantera izquierda;$ 3.900,00;$ 2.890,00;3/5/2023
263;BIELETA;JR021;700031;RENAULT;Laguna II ;Año 00/…;Bieleta delantera;$ 3.255,00;$ 2.410,00;3/5/2023
264;BIELETA;JR024;700047;RENAULT;Logan;;Bieleta delantera;$ 945,00;$ 700,00;10/4/2023
265;BIELETA;JR022;700029;RENAULT;Master;Año 97/…;Bieleta delantera;$ 3.255,00;$ 2.410,00;3/5/2023
266;BIELETA;JR023;700030;RENAULT;Master;Año 97/…;Bieleta delantera;$ 3.255,00;$ 2.410,00;3/5/2023
267;BIELETA;JR017;700023;RENAULT;Megane II;;Bieleta delantera izquierda;$ 3.255,00;$ 2.410,00;3/5/2023
268;BIELETA;MAY762;700026;RENAULT;R12;;Bieleta delantera;$ 1.350,00;$ 1.000,00;10/4/2023
269;BIELETA;MAY785;700032;RENAULT;R18;;Bieleta delantera;$ 1.350,00;$ 1.000,00;10/4/2023
270;BIELETA;JR024;700047;RENAULT;Sandero;;Bieleta delantera;$ 945,00;$ 700,00;10/4/2023
271;BIELETA;JR015;;RENAULT;Torino;;Bieleta delantera derecha;$ 1.890,00;$ 1.400,00;10/4/2023
272;BIELETA;JR016;;RENAULT;Torino;;Bieleta delantera izquierda;$ 1.890,00;$ 1.400,00;10/4/2023
273;BIELETA;60128;700022;RENAULT;Trafic;;Bieleta Delantera;$ 1.485,00;$ 1.100,00;10/4/2023
274;BIELETA;JR018;700042;RENAULT;Twingo;;Bieleta delantera izquierda;$ 3.295,00;$ 2.440,00;3/5/2023
275;BIELETA;JR019;700043;RENAULT;Twingo;;Bieleta delantera izquierda;$ 3.295,00;$ 2.440,00;3/5/2023
276;BIELETA;JT503;700069;TOYOTA;Camry;Año 91/96;Bieleta delantera;$ 3.175,00;$ 2.350,00;3/5/2023
277;BIELETA;JT503;700069;TOYOTA;Corolla;Año 92/97;Bieleta delantera;$ 3.175,00;$ 2.350,00;3/5/2023
278;BIELETA;JT504;700075;TOYOTA;Corolla;Año 97/01;Bieleta delantera;$ 3.400,00;$ 2.520,00;3/5/2023
279;BIELETA;JT505;700081;TOYOTA;Corolla;Año 02/07;Bieleta delantera;$ 3.310,00;$ 2.450,00;3/5/2023
280;BIELETA;JT506;700116;TOYOTA;Corolla;Año 08/…;Bieleta delantera;$ 4.185,00;$ 3.100,00;3/5/2023
281;BIELETA;JT507;700114;TOYOTA;Corolla;Año 92/02;Bieleta trasera;$ 3.375,00;$ 2.500,00;3/5/2023
282;BIELETA;JT502;BIE 704;TOYOTA;Hilux;Año 05/…;Bieleta delantera derecha;$ 3.090,00;$ 2.290,00;26/4/2023
283;BIELETA;JT501;BIE 703;TOYOTA;Hilux;Año 05/…;Bieleta delantera izquierda;$ 3.090,00;$ 2.290,00;26/4/2023
284;BIELETA;JV307;;VOLKSWAGEN;Amarok;;Bieleta delantera;$ 1.620,00;$ 1.200,00;10/4/2023
285;BIELETA;JV309;700004;VOLKSWAGEN;Beatle;;Bieleta delantera;$ 3.335,00;$ 2.470,00;3/5/2023
286;BIELETA;JV305;;VOLKSWAGEN;Bora;;Bieleta delantera;$ 2.050,00;$ 1.520,00;4/5/2023
287;BIELETA;JV308;700040;VOLKSWAGEN;CrossFox;;Bieleta delantera;$ 3.335,00;$ 2.470,00;3/5/2023
288;BIELETA;JV308;700040;VOLKSWAGEN;Fox;;Bieleta delantera;$ 3.335,00;$ 2.470,00;3/5/2023
289;BIELETA;JV308;700040;VOLKSWAGEN;Gol Trend;;Bieleta delantera;$ 3.335,00;$ 2.470,00;3/5/2023
290;BIELETA;JV309;700004;VOLKSWAGEN;Golf;;Bieleta delantera;$ 3.335,00;$ 2.470,00;3/5/2023
291;BIELETA;JV302;700038;VOLKSWAGEN;Golf;;Bieleta delantera centrada;$ 1.825,00;$ 1.350,00;10/4/2023
292;BIELETA;JV303;700039;VOLKSWAGEN;Golf;;Bieleta delantera desplazada ;$ 1.825,00;$ 1.350,00;10/4/2023
293;BIELETA;JV305;;VOLKSWAGEN;Golf 4;Año 98/…;Bieleta delantera;$ 2.050,00;$ 1.520,00;4/5/2023
294;BIELETA;JV309;700004;VOLKSWAGEN;Passat;;Bieleta delantera;$ 3.335,00;$ 2.470,00;3/5/2023
295;BIELETA;JF213;700045;VOLKSWAGEN;Pointer;;Bieleta delantera;$ 3.090,00;$ 2.290,00;3/5/2023
296;BIELETA;JV302;700038;VOLKSWAGEN;Polo;;Bieleta delantera centrada;$ 1.825,00;$ 1.350,00;10/4/2023
297;BIELETA;JV303;700039;VOLKSWAGEN;Polo;;Bieleta delantera desplazada ;$ 1.825,00;$ 1.350,00;10/4/2023
298;BIELETA;JV309;700004;VOLKSWAGEN;Scirocco;;Bieleta delantera;$ 3.335,00;$ 2.470,00;3/5/2023
299;BIELETA;JV309;700004;VOLKSWAGEN;Sharan;;Bieleta delantera;$ 3.335,00;$ 2.470,00;3/5/2023
300;BIELETA;JV308;700040;VOLKSWAGEN;Suran;;Bieleta delantera;$ 3.335,00;$ 2.470,00;3/5/2023
301;BIELETA;JV309;700004;VOLKSWAGEN;Tiguan;;Bieleta delantera;$ 3.335,00;$ 2.470,00;3/5/2023
302;BIELETA;JV309;700004;VOLKSWAGEN;Vento;;Bieleta delantera;$ 3.335,00;$ 2.470,00;3/5/2023
303;BIELETA;JV308;700040;VOLKSWAGEN;Voyage;;Bieleta delantera;$ 3.335,00;$ 2.470,00;3/5/2023
304;BOMBA AGUA;639;;ALFA ROMEO;33;Motor 2.5 Turbo Diesel P/visc Mod.89/94;Bomba de agua nueva;$ 21.530,00;$ 15.948,00;26/4/2023
305;BOMBA AGUA;641;;ALFA ROMEO;33;Motor 1.2 - 1.3 - 1.4 - 1.5 - 1.7 16V;Bomba de agua nueva;$ 24.715,00;$ 18.307,00;26/4/2023
306;BOMBA AGUA;639;;ALFA ROMEO;33;Motor 2.5 Turbo Diesel P/visc Mod.89/94;Bomba de agua reparada;$ 15.585,00;$ 11.543,00;26/4/2023
307;BOMBA AGUA;641;;ALFA ROMEO;33;Motor 1.2 - 1.3 - 1.4 - 1.5 - 1.7 16V;Bomba de agua reparada;$ 15.665,00;$ 11.604,00;26/4/2023
308;BOMBA AGUA;794;;ALFA ROMEO;145;1.6 16V Twin Spark;Bomba de agua nueva;$ 26.905,00;$ 19.929,00;26/4/2023
309;BOMBA AGUA;582;;ALFA ROMEO;145;Motor 1.4i-1.6i-1.8i-2.0i 16V(Polea diametro 71mm);Bomba de agua nueva;$ 22.185,00;$ 16.432,00;26/4/2023
310;BOMBA AGUA;584;;ALFA ROMEO;145;Motor 1.9/2.4 JTD Mod 99/01(Polea diametro 48mm);Bomba de agua nueva;$ 20.860,00;$ 15.452,00;26/4/2023
311;BOMBA AGUA;641;;ALFA ROMEO;145;Motor 1.3 - 1.6  Mod. 94/96 16V;Bomba de agua nueva;$ 24.715,00;$ 18.307,00;26/4/2023
312;BOMBA AGUA;656;;ALFA ROMEO;145;1.9 Turbo Diesel 94/96 Polea V. Multi V.;Bomba de agua nueva;$ 59.165,00;$ 43.826,00;26/4/2023
313;BOMBA AGUA;657;;ALFA ROMEO;145;Motor 1.9 Turbo Diesel Mod. 96/00;Bomba de agua nueva;$ 35.970,00;$ 26.644,00;26/4/2023
314;BOMBA AGUA;794;;ALFA ROMEO;145;1.6 16V Twin Spark;Bomba de agua reparada;$ 13.445,00;$ 9.958,00;26/4/2023
315;BOMBA AGUA;582;;ALFA ROMEO;145;Motor 1.4i-1.6i-1.8i-2.0i 16V(Polea diametro 71mm);Bomba de agua reparada;$ 12.415,00;$ 9.196,00;26/4/2023
316;BOMBA AGUA;584;;ALFA ROMEO;145;Motor 1.9/2.4 JTD Mod 99/01(Polea diametro 48mm);Bomba de agua reparada;$ 12.415,00;$ 9.196,00;26/4/2023
317;BOMBA AGUA;641;;ALFA ROMEO;145;Motor 1.3 - 1.6  Mod. 94/96 16V;Bomba de agua reparada;$ 15.665,00;$ 11.604,00;26/4/2023
318;BOMBA AGUA;656;;ALFA ROMEO;145;1.9 Turbo Diesel 94/96 Polea V. Multi V.;Bomba de agua reparada;$ 18.670,00;$ 13.830,00;26/4/2023
319;BOMBA AGUA;657;;ALFA ROMEO;145;Motor 1.9 Turbo Diesel Mod. 96/00;Bomba de agua reparada;$ 14.405,00;$ 10.672,00;26/4/2023
320;BOMBA AGUA;794;;ALFA ROMEO;146;1.6 16V Twin Spark;Bomba de agua nueva;$ 26.905,00;$ 19.929,00;26/4/2023
321;BOMBA AGUA;582;;ALFA ROMEO;146;Motor 1.4i-1.6i-1.8i-2.0i 16V(Polea diametro 71mm);Bomba de agua nueva;$ 22.185,00;$ 16.432,00;26/4/2023
322;BOMBA AGUA;584;;ALFA ROMEO;146;Motor 1.9/2.4 JTD Mod 99/01(Polea diametro 48mm);Bomba de agua nueva;$ 20.860,00;$ 15.452,00;26/4/2023
323;BOMBA AGUA;641;;ALFA ROMEO;146;Motor 1.3 - 1.6 - 1.7  Mod. 94/96 16V;Bomba de agua nueva;$ 24.715,00;$ 18.307,00;26/4/2023
324;BOMBA AGUA;656;;ALFA ROMEO;146;1.9 Turbo Diesel 94/96 Polea V. Multi V.;Bomba de agua nueva;$ 59.165,00;$ 43.826,00;26/4/2023
325;BOMBA AGUA;657;;ALFA ROMEO;146;Motor 1.9 Turbo Diesel Mod. 96/00;Bomba de agua nueva;$ 35.970,00;$ 26.644,00;26/4/2023
326;BOMBA AGUA;794;;ALFA ROMEO;146;1.6 16V Twin Spark;Bomba de agua reparada;$ 13.445,00;$ 9.958,00;26/4/2023
327;BOMBA AGUA;582;;ALFA ROMEO;146;Motor 1.4i-1.6i-1.8i-2.0i 16V(Polea diametro 71mm);Bomba de agua reparada;$ 12.415,00;$ 9.196,00;26/4/2023
328;BOMBA AGUA;584;;ALFA ROMEO;146;Motor 1.9/2.4 JTD Mod 99/01(Polea diametro 48mm);Bomba de agua reparada;$ 12.415,00;$ 9.196,00;26/4/2023
329;BOMBA AGUA;641;;ALFA ROMEO;146;Motor 1.3 - 1.6 - 1.7  Mod. 94/96 16V;Bomba de agua reparada;$ 15.665,00;$ 11.604,00;26/4/2023
330;BOMBA AGUA;656;;ALFA ROMEO;146;1.9 Turbo Diesel 94/96 Polea V. Multi V.;Bomba de agua reparada;$ 18.670,00;$ 13.830,00;26/4/2023
331;BOMBA AGUA;657;;ALFA ROMEO;146;Motor 1.9 Turbo Diesel Mod. 96/00;Bomba de agua reparada;$ 14.405,00;$ 10.672,00;26/4/2023
332;BOMBA AGUA;582;;ALFA ROMEO;147;Motor 1.4i-1.6i-1.8i-2.0i 16V(Polea diametro 71mm);Bomba de agua nueva;$ 22.185,00;$ 16.432,00;26/4/2023
333;BOMBA AGUA;582;;ALFA ROMEO;147;Motor 1.4i-1.6i-1.8i-2.0i 16V(Polea diametro 71mm);Bomba de agua reparada;$ 12.415,00;$ 9.196,00;26/4/2023
334;BOMBA AGUA;794;;ALFA ROMEO;155;1.6 16V Twin Spark;Bomba de agua nueva;$ 26.905,00;$ 19.929,00;26/4/2023
335;BOMBA AGUA;582;;ALFA ROMEO;155;Motor 1.4i-1.6i-1.8i-2.0i 16V(Polea diametro 71mm);Bomba de agua nueva;$ 22.185,00;$ 16.432,00;26/4/2023
336;BOMBA AGUA;584;;ALFA ROMEO;155;Motor 1.9/2.4 JTD Mod 99/…(Polea diametro 48mm);Bomba de agua nueva;$ 20.860,00;$ 15.452,00;26/4/2023
337;BOMBA AGUA;639;;ALFA ROMEO;155;Motor 2.5 Turbo Diesel P/visc Mod.89/94;Bomba de agua nueva;$ 21.530,00;$ 15.948,00;26/4/2023
338;BOMBA AGUA;640;;ALFA ROMEO;155;2.0 Twin Spark Mod. 92/98;Bomba de agua nueva;$ 33.275,00;$ 24.648,00;26/4/2023
339;BOMBA AGUA;642;;ALFA ROMEO;155;Motor 1.7i - 1.8i - 2.0i Mod. 92/96;Bomba de agua nueva;$ 30.235,00;$ 22.397,00;26/4/2023
340;BOMBA AGUA;655;;ALFA ROMEO;155;Motor 2.0-2.5 Diesel Rotor diam. 70,5mm;Bomba de agua nueva;$ 27.900,00;$ 20.667,00;26/4/2023
341;BOMBA AGUA;657;;ALFA ROMEO;155;Motor 1.9 Turbo Diesel Mod. 96/00;Bomba de agua nueva;$ 35.970,00;$ 26.644,00;26/4/2023
342;BOMBA AGUA;794;;ALFA ROMEO;155;1.6 16V Twin Spark;Bomba de agua reparada;$ 13.445,00;$ 9.958,00;26/4/2023
343;BOMBA AGUA;582;;ALFA ROMEO;155;Motor 1.4i-1.6i-1.8i-2.0i 16V(Polea diametro 71mm);Bomba de agua reparada;$ 12.415,00;$ 9.196,00;26/4/2023
344;BOMBA AGUA;584;;ALFA ROMEO;155;Motor 1.9/2.4 JTD Mod 99/…(Polea diametro 48mm);Bomba de agua reparada;$ 12.415,00;$ 9.196,00;26/4/2023
345;BOMBA AGUA;639;;ALFA ROMEO;155;Motor 2.5 Turbo Diesel P/visc Mod.89/94;Bomba de agua reparada;$ 15.585,00;$ 11.543,00;26/4/2023
346;BOMBA AGUA;640;;ALFA ROMEO;155;2.0 Twin Spark Mod. 92/98;Bomba de agua reparada;$ 15.255,00;$ 11.301,00;26/4/2023
347;BOMBA AGUA;642;;ALFA ROMEO;155;Motor 1.7i - 1.8i - 2.0i Mod. 92/96;Bomba de agua reparada;$ 15.585,00;$ 11.543,00;26/4/2023
348;BOMBA AGUA;655;;ALFA ROMEO;155;Motor 2.0-2.5 Diesel Rotor diam. 70,5mm;Bomba de agua reparada;$ 16.350,00;$ 12.112,00;26/4/2023
349;BOMBA AGUA;657;;ALFA ROMEO;155;Motor 1.9 Turbo Diesel Mod. 96/00;Bomba de agua reparada;$ 14.405,00;$ 10.672,00;26/4/2023
350;BOMBA AGUA;794;;ALFA ROMEO;156;1.6 16V Twin Spark;Bomba de agua nueva;$ 26.905,00;$ 19.929,00;26/4/2023
351;BOMBA AGUA;582;;ALFA ROMEO;156;Motor 1.4i-1.6i-1.8i-2.0i 16V(Polea diametro 71mm);Bomba de agua nueva;$ 22.185,00;$ 16.432,00;26/4/2023
352;BOMBA AGUA;584;;ALFA ROMEO;156;Motor 1.9/2.4 JTD Mod 99/…(Polea diametro 48mm);Bomba de agua nueva;$ 20.860,00;$ 15.452,00;26/4/2023
353;BOMBA AGUA;794;;ALFA ROMEO;156;1.6 16V Twin Spark;Bomba de agua reparada;$ 13.445,00;$ 9.958,00;26/4/2023
354;BOMBA AGUA;582;;ALFA ROMEO;156;Motor 1.4i-1.6i-1.8i-2.0i 16V(Polea diametro 71mm);Bomba de agua reparada;$ 12.415,00;$ 9.196,00;26/4/2023
355;BOMBA AGUA;584;;ALFA ROMEO;156;Motor 1.9/2.4 JTD Mod 99/…(Polea diametro 48mm);Bomba de agua reparada;$ 12.415,00;$ 9.196,00;26/4/2023
356;BOMBA AGUA;639;;ALFA ROMEO;164;Motor 2.5 Turbo Diesel P/visc Mod.89/94;Bomba de agua nueva;$ 21.530,00;$ 15.948,00;26/4/2023
357;BOMBA AGUA;640;;ALFA ROMEO;164;2.0 Twin Spark Mod. 92/98;Bomba de agua nueva;$ 33.275,00;$ 24.648,00;26/4/2023
358;BOMBA AGUA;642;;ALFA ROMEO;164;Motor 1.7i - 1.8i - 2.0i Mod. 92/96;Bomba de agua nueva;$ 30.235,00;$ 22.397,00;26/4/2023
359;BOMBA AGUA;643;;ALFA ROMEO;164;Motor 2.0-3.0 V6 Mod. 92 24V;Bomba de agua nueva;$ 40.885,00;$ 30.286,00;26/4/2023
360;BOMBA AGUA;655;;ALFA ROMEO;164;Motor 2.5 Diesel Rotor diam. 70,5mm;Bomba de agua nueva;$ 27.900,00;$ 20.667,00;26/4/2023
361;BOMBA AGUA;639;;ALFA ROMEO;164;Motor 2.5 Turbo Diesel P/visc Mod.89/94;Bomba de agua reparada;$ 15.585,00;$ 11.543,00;26/4/2023
362;BOMBA AGUA;640;;ALFA ROMEO;164;2.0 Twin Spark Mod. 92/98;Bomba de agua reparada;$ 15.255,00;$ 11.301,00;26/4/2023
363;BOMBA AGUA;642;;ALFA ROMEO;164;Motor 1.7i - 1.8i - 2.0i Mod. 92/96;Bomba de agua reparada;$ 15.585,00;$ 11.543,00;26/4/2023
364;BOMBA AGUA;643;;ALFA ROMEO;164;Motor 2.0-3.0 V6 Mod. 92 24V;Bomba de agua reparada;$ 15.585,00;$ 11.543,00;26/4/2023
365;BOMBA AGUA;655;;ALFA ROMEO;164;Motor 2.5 Diesel Rotor diam. 70,5mm;Bomba de agua reparada;$ 16.350,00;$ 12.112,00;26/4/2023
366;BOMBA AGUA;582;;ALFA ROMEO;166;Motor 1.4i-1.6i-1.8i-2.0i 16V(Polea diametro 71mm);Bomba de agua nueva;$ 22.185,00;$ 16.432,00;26/4/2023
367;BOMBA AGUA;584;;ALFA ROMEO;166;Motor 1.9/2.4 JTD Mod 99/…(Polea diametro 48mm);Bomba de agua nueva;$ 20.860,00;$ 15.452,00;26/4/2023
368;BOMBA AGUA;582;;ALFA ROMEO;166;Motor 1.4i-1.6i-1.8i-2.0i 16V(Polea diametro 71mm);Bomba de agua reparada;$ 12.415,00;$ 9.196,00;26/4/2023
369;BOMBA AGUA;584;;ALFA ROMEO;166;Motor 1.9/2.4 JTD Mod 99/…(Polea diametro 48mm);Bomba de agua reparada;$ 12.415,00;$ 9.196,00;26/4/2023
370;BOMBA AGUA;827;;ALFA ROMEO;Giulietta;1.6-2.0 JTDM 16V Mod. 10/…;Bomba de agua nueva;$ 0,00;$ 0,00;26/4/2023
371;BOMBA AGUA;827;;ALFA ROMEO;Giulietta;1.6-2.0 JTDM 16V Mod. 10/…;Bomba de agua reparada;$ 0,00;VER;26/4/2023
372;BOMBA AGUA;827;;ALFA ROMEO;Mito;1.6 MJTD 16V Mod. 08/…;Bomba de agua nueva;$ 0,00;$ 0,00;26/4/2023
373;BOMBA AGUA;827;;ALFA ROMEO;Mito;1.6 MJTD 16V Mod. 08/…;Bomba de agua reparada;$ 0,00;VER;26/4/2023
374;BOMBA AGUA;889;;AUDI;50;0.8-1.1-1.3 (HE-HB-HC-HJ-HH) 78/81 (Polea 26 Dientes);Bomba de agua nueva;$ 26.545,00;$ 19.663,00;26/4/2023
375;BOMBA AGUA;889;;AUDI;50;0.8-1.1-1.3 (HE-HB-HC-HJ-HH) 78/81 (Polea 26 Dientes);Bomba de agua reparada;$ 12.920,00;$ 9.571,00;26/4/2023
